PhraseId	SentenceId	Phrase	Sentiment
2188	44	tyrion lannister always keep wits side matter size get situation presence mind	2
2189	44		2
2190	44	far one loved characters game thrones tyrion lannister heart shrewd witty intelligent couple conscience got winner dwarf always illtreated father fact haunts life cost man wit intelligence	2
2191	44	designs riding saddle bran stark lost legs wiggles way trial eyrie asking lysa arryn trial combat manages excellent defence stannis efficient administrator fair politician oxymoronic get mention unapologetically indulgent drinks whores regard boring conventions call modernage hero	2
2192	44		2
2193	44	lord petyr baelish make every opportunity world belongs dare dream	2
2194	44		2
2195	44	probably smartest character among littlefinger knows way around world clever scheming climbs royal ladder much ease come long way humble hedge knight becoming master coin completely without ethics love catelyn stark means protect eldest child sansa come think one triggered entire train events series asked lysa arryn poison husband jon arryn hand king	2
2196	44	cersei lannister use tact like fire burn enemy judicious get burnt	2
2197	44		2
2198	44	knows manipulate things suit end sharp clever unmerciful spare one threatens break fabric holds royal family together fiercely protective children stops nothing way ensuring lannisters rule seven kingdoms ambitious manipulative mean streak make even biggest politicians shudder achilles heel jealousy insecurity attempt tackle margaery ends tarnishing image	2
2199	44	arya stark life becomes tough get tougher	2
2200	44		2
2201	44	little girl fight entire stark clan put together witnessed father gruesome beheading arya vows kill everybody associated murder repeats names enemies every night going sleep lest forget road time rather holding back steels resolve avenge family holding dear sword needle leaves opportunity polish fighting skills kills first man bat eyelid life gets tough get tougher perfect example	2
2202	44	jon snow true comrade warrior bravery wins admiration kindness earns respect	2
2203	44		2
2204	44	matter situation never leave comrade side courage bravado win admiration followers kindness compassion earn friends jon snow unable kill ygrid chance killing girl something warrior proud one protects sam joins night watch displays ability protect brave warrior good heart	2
2205	44	daenerys targaryen want lead fair	2
2206	44		2
2207	44	scheming plotting world game thrones daenerys breath fresh air brave cruel fair foolhardy true leader learning path ashamed take advice experience conquer people wins real leader knows difference	2
2208	44	sansa stark adaptability key survival	2
2209	44		2
2210	44	sansa meek girl whose quality seems enduring immense pain life gives sister arya fighter manages run away sansa selfpreservationist adapts well surroundings survival tactic endures atrocities keeps patient head shoulders gives time evolve naïve afraid everybody fighter okay end alive survived come stronger person life	2
2211	44	lord varys power lies wisdom intelligence wise builders society	2
2212	44		2
2213	44	lord varys came across yet another scheming petty courtier first seasons blame plot much silent voice wisdom best realm cersei ruling helped rule things got hand saw decay rulership decided worthier head deserved crown helps tyrion escape sees daenerys worthy ruler rightly sentimental fool shifting loyalties pragmatic approach loyalty myth varys man world kind builds civilizations keeps standing	2
2214	44	bran stark listen inner voice power lies within us	2
2215	44		2
2216	44	life takes away something gives something else bran ability walk snatched away gift warg get minds animals connect first power lies within discover like life discover essence embark journey	2
2217	44	margaery tyrell influencing people words manners art	2
2218	44		2
2219	44	petyr asks wants queen replies wants queen tactful smooth talker quick impress king joffery manages make place even fleetingly public heart nothing disarming clever charming woman lady without conscience cruel like joffery mean harm innocent kind rise ranks right words right moment know defend cerseis world	2
2220	44	brienne tarth taken vow complete set aim reach	2
2221	44		2
2222	44	lady brienne though like called lady tarth epitome loyalty sticks promise lady catelyn keeping stark girls safe steely resolve make formidable opponent even hound unable defeat power determination exceptional sheer determination stick aims promises	2
2223	44	jaime never late mistakes	2
2224	44		2
2225	44	life learning experience jaime lannister one round character series kingslayer qualms pushing young boy bran death save dirty secret changed man torturous experience prisoner starks journey brienne life actually learning experience becoming wiser process learns compassion honour brienne tarth journey changes makes see world outside	2
2226	44	tywin lannister money buy power got know use well	2
2227	44		2
2228	44	money rules world different era tywin clever businessman money uses buy power authority allies nobody fool knows protect power rumours tyrells wanting sansa get engaged sir loras surface quick fix matches differently sansa tyrion cersei sir loras even sharptongued grandma tyrell much	2
2229	44	ser davos seaworth never afraid say truth right	2
2230	44		2
2231	44	though ser davos loyal king stannis shy away speaking mind even gets punished speaks red woman killing innocents ready bear consequences matter situation life sometimes necessary speak happening somebody else right happen us stopped right moment	2
2232	44	ned stark idealistic world place naïve morals	2
2233	44		2
2234	44	ned stark perfect gentleman sense morality idealistic borders naivety discovers truth cersei jaime prefers tell first gets killed day age naïve ideals work anymore smart know way around world even intentions good need know outwit world	2
2235	44	samwell tarly knowledge power never underestimate anyone	2
2236	44		2
2237	44	night watch would consider utterly useless unworthy protecting realm sam emerges likeable character even resourceful one reader read extensively various topics including dragonglass kill white walker	2
2238	44	jaqen hghar man always keeps promises	2
2239	44		2
2240	44	faceless man keeps promise arya kill people matter difficulty task manages complete even promises help future	2
2241	44	theon greyjoy let insecurity pride get better judgment	2
2242	44		2
2243	44	theon life lesson insecurities ruin everything hold relationships friends theon insecurity identity easily ignited ready turn back stark family grew belong greyjoys desperate attempt accepted ends ruining everything matter come matters want go	2
2244	44	bronn know say	2
2245	44		2
2246	44	bronn great fighter importantly streetsmart morals works money knows say tyrion asks fight mountain politely declines knowing well risk worth taking burden morals heavy carry world bronn knows well helps survive richer reward	2
2247	44	ser jorah mormont protect love get friendzoned	2
2248	44		2
2249	44	ser jorah loves daenerys go length protect even secret revealed banishes jorah keen protect cost leave brave fighter saved life many times let face truth gotten friendzoned hope	2
2250	44	watched got first time months ago completed entire seasons months since became big fan series	2
2251	44	got entertainment watch series full focus get know lot many things life well described series	2
2252	44	following many life lessons one learn game thrones	2
2253	44	love boundaries happen one even sister cersi lannister jamie lannister	2
2254	44	even aunt john snow daenerys targaryen	2
2255	44	even one ca nt sex missandei grey worm	2
2256	44	matter good wise people still judge appearance tyrion lannister	2
2257	44	never overconfident never let focus unless completely destroyed opponent prince oberyn vs mountain	2
2258	44	never let enemies know weakness ned stark lannisters	2
2259	44	sometimes better trust stranger people know sansa stark trusting little finger nort lady brien	2
2260	44	desire hardwork dedication person achieve thing arya stark becoming faceless man	2
2261	44	smart dedicated clear even biggest hurdles easily arya stark destroying entire house frey	2
2262	44	bravery bigger numbers jon snow battle basterds	2
2263	44	sometimes small enemies unite common bigger enemy entire westeros vs white walkers	2
2264	44	never backstab one trusts theon greyjoy house stark	2
2265	44	sometimes get punished crimes even jon snow basterd	2
2266	44	thankyou reading	2
2267	44	shivam	2
2268	44	seasons innumerable myriad life lessons lessons words wisdom experience help us every step lives relevant choose ignore probability end underdogs deadbeat	2
2269	44	top chalk talk took away game thrones till	2
2270	44	always	2
2271	44	always observant lord varys one smartest astute ardently loyal throne kingdom resourceful observant little birds information literally everyone concerned uses leverage required sense righteousness knows fit throne	2
2272	44	nt forget conversation tryion lannister	2
2273	44	power resides men believe resides less	2
2274	44	power mummer trick	2
2275	44	shadow wall varys murmured yet shadows kill ofttimes small man cast large shadow	2
2276	44	tyrion smiled lord varys growing strangely fond may kill yet think feel sad	2
2277	44	take high praise	2
2278	44	life lesson real life always attentive discerning mindful choose friends carefully alert colleagues never let leverage make way round	2
2279	44	always fearless tyrion lannister tops list along sir jorah hound daenerys targareyan special respect imp nt grilled loathed father hated sister brother jaime pity life roasted short heighted nothing spoilt son king tits wine	2
2280	44	people really failed see behind tarnished image fearless knowledgeable intelligent little man wore weakness armor truly one able go forget	2
2281	44	want trial combat million dollar grin	2
2282	44	life lesson real world proud whether physical attributes race color anything although nt first place dealing reality read read vociferously one day one fine day help unimaginable way	2
2283	44	always love children although cersei ultimately faced wrath karma much learn loves children unconditionally thoroughly spoils hey lannisters protects stands wrong done tyrion although protecting sent cersei daughter myrcella dorne	2
2284	44	well existence nt raise joffrey love children reservations shown tywin lannister towards tyrion still shown real world children special needs	2
2285	44	life lesson nt son told gay kicked house nt know worried wrong	2
2286	44	always believe arya stark daenerys targareyan want revenge atrocities famlies although odds somewhat believe guided one one target target smaller kingdoms westerlands get want confidence faith	2
2287	44	life lesson real world face difficulties achieving goals failures intense nail biting competition mercy shown belief power belief oneself take destiny success success sweet	2
2288	44	always keep word robb stark gave word walder frey marry one daughters blatantly broke marry talisa red wedding got return although pretty heartless promises broken well broken promises	2
2289	44	life lesson never speak forked tongue ca nt fulfill promise also wrong nt break face result pretty gruesome merciless killing spree offended	2
2290	44	nevers	2
2291	44	never stop trying stannis baratheon hands	2
2292	44	one son gun yet underrated game thrones know real rightful king throne stopped nothing nt fear threat beyond wall nt whine horses chopped soldiers tricked braved cold willing takes greater good till last epsiode man tried	2
2293	44	life lesson failed accident physically disabled parents died year love left got fired gush questions might sound cruel reality game thrones	2
2294	44	famous person said chaos nt pit chaos ladder never ever give repeat never	2
2295	44	never stupid proud sansa stark theon greyjoy wo nt even waste time except dumb halfwitted unintelligent	2
2296	44	life lesson never sansa stark theon greyjoy nt expect impression life full roses know roses thorns	2
2297	44	never make enemies king joffrey viscerys targareyen	2
2298	44	throne targareyan nt mean unbeatable clobbered like sorry soul made enemies made lot things start slipping remember axe forgets tree remembers	2
2299	44	life lesson never wrong anyone nt hurt nt betray nt test patience revenge hits pain unbearable always truthful kind helpful	2
2300	44	never force anyone something nt want	2
2301	44	life lesson never compel person something wishes take certainly wo nt take nicely next time	2
2302	44	special mention	2
2303	44	shrewd one favorite characters got lord peter littlefinger baelish canny farsighted slick sharp fall short adjectives one one characters people love hate hate love sense style flawless monologues drip eloquence machinations nothing short epic flawless politics maneuvers good	2
2304	44	life lesson throne always important even tommen baratheon lannister throne crucial whether calculative whether play good bad whether sweettalker still viper within	2
2305	44	done	2
2306	44	good rest day	2
2307	45	perks wallflower epistolary novel narrator young introvert boy called charlie story revolves around series letters written charlie anonymous person mentioning experiences though shy sensitive nature charlie intelligent boy unconventional thinking capabilities first letters starts charlie mentioning suicide middle school friend death favourite aunt helen tragic incidents took toll life	2
2308	45	charlie befriends two seniors patrick sam ends indulging alcohol drugs sam meantime charlie also learns sister relationship abusive guy eventually getting pregnant flashback aunt dying car crash stops haunting charlie starts enjoying company friends sam playing truth dare asked kiss prettiest girl room kisses sam faces neglect group	2
2309	45	flashback returns charlie ever able get control life able get friends back turns charlie life take battled overcome story filled drama lots emotions including friendship first love sexuality perks wallflower	2
2310	45	author	2
2311	45	stephen chbosky american screenwriter novelist filmproducer born january stephen chbosky best known novel perks wallflower listed new york best selling novel published feb book sold copies print year	2
2312	45	children bookshelf selection month editor pick best books children young adults age part children bookshelf editorial recommendations made team experts monthly reading list includes mix bestsellers top new releases evergreen books help enhance child reading life	2
2313	45	extraordinary love story clare henry met clare six henry thirtysix married clare twentytwo henry thirty impossible true henry suffers rare condition genetic clock periodically resets finds pulled suddenly past future face force neither prevent control henry clare struggle lead normal lives intensely moving entirely unforgettable	2
2314	45	nominated one america bestloved novels pbs great american read	2
2315	45	new york times bestseller	2
2316	45	warm summer morning north carthage missouri nick amy dunne fifth wedding anniversary presents wrapped reservations made nick clever beautiful wife disappears husbandoftheyear nick favors cringeworthy daydreams slope shape wife head passages amy diary reveal alphagirl perfectionist could put anyone dangerously edge mounting pressure police well amy fiercely doting town golden boy parades endless series lies deceits inappropriate behavior nick oddly evasive definitely really killer	2
2317	45	young woman making living faking cutprice psychic illegal softcore sex work side makes decent wage mostly telling people want hear meets susan burke	2
2318	45	susan moved city one year ago husband stepson miles live victorian house called carterhook manor susan become convinced malevolent spirit inhabiting home young woman nt believe exorcism supernatural however enters house first time begins feel house watching waiting biding time	2
2319	45	grownup originally appeared george r r martin rogues anthology proves gillian flynn one world original skilled voices fiction	2
2320	46	read books	2
2321	46	books books keep sane angry read happy read sad read annoyed read burdened coursework make time reading throw course books aside read cut back sleep read sometimes read eat	2
2322	46	reading pretty much synonym halcyon addict qualms love experiment genres favourites oh except tolerate crappy romance novels tried develop liking failed miserably consider	2
2323	46	natalie dating nathan sleeps anton nathan finds breaks nat realise pages later nat cooked story dying cancer wan na leave nathan hanging much love	2
2324	46	plots like make eyes cringe bleed stand writing usually bad superficial zero application psychology sense could name authors	2
2325	46	coming read good book keep amused also equip life skills even story gold book teach something plot set sweden give glimpse allaroundpeeper swedish culture nonfiction enhance understanding world around mystery give adrenaline rush nonfictionmedicalthriller might even shove science throat self improvement help becoming better version	2
2326	46	books provide much learn places people cultures traditions whatever genre maybe open doors paradise besides giving insight human psychology	2
2327	46	definitely moments identify character much magnify understanding self funny always find amusing fictional character tells stuff	2
2328	46	start reading world become better place actually look forward lines layovers waiting rooms never bored always intellectually stimulated ask took long rouse superpower within	2
2329	46	learn much realise dumber thought much world know yet shed stupid read even cycle	2
2330	46	course books forget quickly never pick like meet people streets never see books never really close put away always carry stories heart always take books airport station grow fond characters find googling love fictional character	2
2331	46	point begin reading change reading sculpt chisel raw form refine bring feelings even know resided believe know world always travel read equally thrilling	2
2332	46	advice order read think love experiment genres like children treat one different others become aware contrasting dissensions discover truths thought false dive trench wisdom discover pretty pearls knowledge	2
2333	46	studies prove reading reduces stress want grey hair head waltz book abode skim pages find treasure always pot gold waiting last page	2
2334	46	happy reading	2
2335	46	last night conversation parents regarding money spent various things unfortunately things went wrong conversation turned heated argument quite dejected situation	2
2336	46	getting back current read ie yesterday tuesdays morrie dying professor tells student friend life opened book chapter read eighth tuesday talk money dying professor clearly states money nt everything life people running behind fools one lines read ca nt substitute material things love	2
2337	46	instantly hit book like literally slapped left right face came know done exactly wrong got chance correct reading book juncture time	2
2338	46	got lines instantly mind read somewhere earlier like wand chooses master nt choose book let choose	2
2339	46	everyone one us big fans harry potter series know good crucial hermoine granger role associated massive book reading absolutely love	2
2340	46	comes real world loads people made big reading books heard somewhere warren buffet average reads pages day knowledge worked	2
2341	46	want list famous persons celebrities reads books wo nt stop sure	2
2342	46	bill gates	2
2343	46	jeff bezos	2
2344	46	oprah winfrey	2
2345	46	dr p j abdul kalam	2
2346	46	barack obama	2
2347	46	mahatma gandhi	2
2348	46	sharukh khan	2
2349	46	oh noo fingers swelling	2
2350	46	remember childhood days walking lonely streets frightened dark nights imagining strange creatures following us matter dreamt worldly things unique way tv sets mobile phones world cinema ruined imagination process large extent minds deceased partially	2
2351	46	example ought think famous king dream girl matter make associating famous celebrity nt use imagination power hardly	2
2352	46	books something help repair imagination skills bring back normal	2
2353	46	food necessary life body good reading necessary life soul	2
2354	46	nt strange saying reader lives thousand lives	2
2355	46	think made valid points	2
2356	46	go get book choice without hesitating	2
2357	46	need catch alchemist	2
2358	46	bye	2
2359	46	sunil nadakuditi	2
2360	47	worst use book ever seen	2
2361	47	answer instead teacher class primary school	2
2362	47	always bookish child even age ten compliant rules knew good boy making calendars class part process get oblong cardboard cover medium wallpaper stick decorative picture kind	2
2363	47	inspiration get desk copy bible weighty tome use press budding artwork get better adhesion remove nascent air bubbles upon seeing teacher kindly man prominent lay preacher said abrupt manner stop never seen use bible	2
2364	47	even innocent child reflected must uneventful life thus far	2
2365	47	lifelong bibliophile voracious consumer books day views illtreatment books abhorrence still think wrong	2
2366	47	follow lead consider foolish fellows quora could end think	2
2367	47	answer instead teacher class primary school	2
2368	47	always bookish child even age ten compliant rules knew good boy making calendars class part process get oblong cardboard cover medium wallpaper stick decorative picture kind	2
2369	47	inspiration get desk copy bible weighty tome use press budding artwork get better adhesion remove nascent air bubbles upon seeing teacher kindly man prominent lay preacher said abrupt manner stop never seen use bible	2
2370	47	even innocent child reflected must uneventful life thus far	2
2371	47	lifelong bibliophile voracious consumer books day views illtreatment books abhorrence still think wrong	2
2372	47	follow lead consider foolish fellows quora could end think	2
2373	47		2
2374	47	next one worst incident think done book tragic consequences beyond sheer stupidity two people got idea	2
2375	47	two years ago couple decided repeat stunt fire gun book see deep bullet goes remember correctly used hardcover encyclopedia youtube views	2
2376	47	narcissism aside kind thing severely irritates crap course even worst	2
2377	47	worst pistol selected desert eagle range fired less couple feet iirc basically pointblank gets worse held encyclopedia chest	2
2378	47	think need explain happens next bullet big starts moving fast muzzle velocity ae round desert eagle ms iirc across kind range nothing human body except inches paper cardboard	2
2379	47	second worst use seen people concerned book looks enjoyment get lost story read whilst traveling read bath fall asleep wanted read one chapter anything anything except getting pissy creased corner get lost book always alert careful	2
2380	47	buy books second hand love seeing book thoroughly enjoyed like wrinkled face someone lived life creased book tells story apart words printed pages	2
2381	47	absolutely worst use though use	2
2382	47	never seen anyone use book way intended used imagine things	2
2383	47	burn book order survive worse thing situation like worse use book way designed used	2
2384	47	use adult toy someone somewhere probably answering question sure getting paper cuts process	2
2385	47	use hide stuff cutting large amount pages leaving edges gluing something actually cool book poor condition	2
2386	47	using book weapon maybe hit someone face say wanted know facebooking someone good idea sure question seen facebook	2
2387	48	horrible children book ever written without doubt brenda beaver needs barber	2
2388	48	see progess story really children book part series children books adults	2
2389	48	problem looks like children book means ends around children read	2
2390	48	mind let introduce brenda beaver	2
2391	48	starts innocent enough nice singsong lyric easy read draws want know brenda beaver mess keep reading find	2
2392	48	encountered beaver two wild big hairy scary never seen find ironic men fear brenda hairy beaver running like plague	2
2393	48	well even agree brenda keep beaver underwraps beach hairy beaver draw attention especially public although never polite point even hairy beav	2
2394	48	disagree hairy beaver tiny bikini never right decision perhaps chosen boyshort bottom hairy little thing	2
2395	48	every mammal needs vitamin even hairy beavers think agree beaver hanging mixed company still nice laugh stare even beaver stray hairs okay folks look way	2
2396	48	apparently peer pressure manage beaver appropriate nowadays want beaver grow wild friends may like say beaver dressed stripes super cute	2
2397	48	like beaver shorthaired go biker chick one green hair always	2
2398	48	go figure airline attendant goes landing strip look omg late could dress shorter joking ladies like nice little strip showing way especially short skirt wink wink also like way brenda petting beaver something tells first time	2
2399	48	ah krissy krissy look like nice girl every guy wants take home momma look like girlnextdoor amazing quite rare shaved beaver goodness beaver bare	2
2400	48	hahahahahaha ever waxed beaver already know laughing definitely relaxing experience especially friends professional yes waxed beav friends weird say least	2
2401	48	frumpy pile hair exactly teaching girls women love bodies beavers regardless look like little confused	2
2402	48	cool little beaver nice little heart left reality much harder shave shape beaver imagine	2
2403	48	almost hairless beaver brenda lets strange man camera little boys dads look beaver shows	2
2404	48	end	2
2405	48	update english second language beaver american slang term pubic area	2
2406	48	offer example article cracked site entitled hilarious attempts brainwashing kids comic books one advertising comic longfailed videogame system	2
2407	48	condense go along	2
2408	48	first comic brain drain	2
2409	48	promo comic released marvel comics officemax	2
2410	48	doctor doom kidnapping smartest middle schoolers country draining knowledge heads teachers students show help super heroes raid officemax store go back fantastic fours headquarters use supercomputer locate dr doom	2
2411	48	yeah kidding nothing comic makes sense	2
2412	48	locate castle invade defeat dr doom using officemax rubberband ball	2
2413	48		2
2414	48	sound banging head wall	2
2415	48	gets worse sound screaming kids permanently braindrained teachers reeducate	2
2416	48	sounds screams followed sounds retching	2
2417	48	second comic adventures koolaid man	2
2418	48	marvel koolaid teamed comic book series comic book koolaid man chasing villian named scorch since incapable using doors breaks countless walls leaving massive damage behind whereever goes	2
2419	48	ran six	2
2420	48	geeze wonder	2
2421	48	third comic liberality	2
2422	48	comic liberals boo hiss hiss taken country usa gone hll	2
2423	48	comic depicts usa liberals elections usa dystopian hell conservatives fighting	2
2424	48	fox news sean hannity robotic arm freedom fighter fighting pinko facists usa	2
2425	48	aided	2
2426	48	g gordon liddy conservative talk show host watergate conspirator hannity run underground freedom information league foil	2
2427	48	oh president usa hillary clinton vp michael moore	2
2428	48	fourth comic johnny turbo spokesman makers turbo duo gaming system	2
2429	48	corporate spokeshero tti marketed turbo duo adventures plugged gaming magazines promote turbo duo violently opposed anybody preferred sega genesis turbo duo came looking like weirdo uncle nobody wants talk system went due lack sales	2
2430	48	fifth comic brent rinehart political campaign comic	2
2431	48	oklahoma county commissioner candidate brett rinehart sent campaign literature cruedly drawn black white	2
2432	48	lays life satan pictured angry brett homosexuality comic became even loonier went	2
2433	48	rinehart came dead last election later prosecuted fraud money laundering	2
2434	48	sixth comic captain al cohol	2
2435	48	government northwest territories canada released series promotional comics drunken superhero named al cohol horrible things happened drunkeness	2
2436	48	wanders around canada getting blind stinking drunk one tragedy another happening	2
2437	48	like girlfriend run musk ox	2
2438	48	accidentally incinerating space	2
2439	48	still keeps drinking	2
2440	48	authors edit want read comics try online comics site	2
2441	48	get wrong teaching children sex healthy attitudes also teaching vaginas called vaginas foo foos penises called penises peckers etc	2
2442	48	think imperative teach age appropriate answer questions manner suits child	2
2443	48	agree illustrations fucking book	2
2444	48	handed child tossed bin without second thought	2
2445	48	right fucking minds makes sex looks fun children childrens toys	2
2446	48	way teaching child	2
2447	48	like book way worded illustrations	2
2448	48	much rather scientific illustrations make look fun exciting factual simple	2
2449	48	sons five still furious somebody gave damn book	2
2450	48	genuinely surprised people recognize book disturbing really first written since become third best selling hardcover children book english language	2
2451	48	long short story little train called tootle really great train gets sorts high marks grades coursework schooling involves stopping red flags proceeding green flags making sure stay rails extremely well works towards dream becoming flyer new yorkchicago route	2
2452	48	however seems though tootle problem absolutely adores going rails play meadows frolic fields	2
2453	48	town comes together conduct execute nefarious plan intention stop tootles conducting recalcitrant behavior	2
2454	48	townsfolk hide bushes tootles frequents hold red flags wherever goes intention manipulating back rails belongs	2
2455	48	traumatizing experience tootles learns lesson conformity receives praise peers townsfolk becomes flyer new yorkchicago route years later even grows repeat message blind obedience higher authority newer locomotives repeating stay rails matter	2
2456	48	dad first read child could hardly finish set aside disgust bashfully asked could find better children book read might dad grew pot smoking hippie whatever reason stressed importance questioning leadership demanding respectful treatment rebelling unworthy authority	2
2457	48	matter sort goal hoped achieve generic dad jokes making claims always held validity structure say validity predictable structure hoped make critical thinker young age virtually every angle everyday life	2
2458	48	well see son little bullshit dad ahhh got	2
2459	48	story direct antithesis sort philosophy	2
2460	48	lesson gleaned finding happiness places people disapprove bad told never question decisions made others parrot messages fed passing shoddy facade truth forward unto future generations forevermore	2
2461	48	virtually every story equal merit describes good come asking questions trying new things judging critically rather succumbing mere conformity	2
2462	48	curious george stressed negative potential impulsive decisions yes always made point showing reader situation inescapable good could always come trying new things	2
2463	48	dr seuss wrote multiple books green eggs ham oh places go described good come trying new things rather content mediocre humdrum everyday life still keeping moral compass better judgement intact	2
2464	48	deal tootle fucking train	2
2465	49	get second hand books online india	2
2466	49	photo courtesy buy second hand old used books online india usedbooksfactory	2
2467	49	stumbled upon new startup buy second hand old used books online india usedbooksfactory bit hesitant initally saw good reviews placed order happy book quality got personalized handwritten welcome note kudos service	2
2468	49	wide categories well second hand book websites give frequent coupon codes attractive discounts	2
2469	49	pros	2
2470	49	website https trustable since secured	2
2471	49	positive reviews google facebook plus	2
2472	49	online payment gateways credit card debit card net banking	2
2473	49	shipment tracking dtdc courier tracking	2
2474	49	discount coupons	2
2475	49	cons	2
2476	49	cash delivery really problem since us transact online	2
2477	49	thanks usedbooksfactory	2
2478	49	hi	2
2479	49	think website get book desire buy cheapest cost possible become best site small websites specifically dedicated buying used books india	2
2480	49	one websites growing good pace bxzone	2
2481	49	got stores	2
2482	49	used book store	2
2483	49	wishstore	2
2484	49	used book store people across various cities india put books sell prices decide since prices decided hence discounts books vary	2
2485	49	find book want anytime place wish wishstore way seller book directly contact sell book	2
2486	49	note buyers sellers books individual users readers bibliophiles either want sell books make room new books book shelves buy rare books expand book collection	2
2487	49	moreover charge anything users buy sell book buyer pays entire amount seller makes completely free use registration charges well	2
2488	49	cheers	2
2489	49	india country population attracted towards concept reading developed habit years thus various platforms india provide access second hand novels online would like bring notice website mypustak	2
2490	49	mypustak india first online platform works towards making education available across geographical social boundariesthis made possible providing free books desire read lack resources buy great initiative need support	2
2491	49	small stores get second hand books online	2
2492	49	function listing website connect buyers sellers almost olxquikr work online bookstores like amazonflipkart directly buy	2
2493	49	listing places search courtesy multiple threads	2
2494	49	platforms working similar olxquikr	2
2495	49	studentdesk mostly college books	2
2496	49	lenro works lending platform lend borrow exchange books	2
2497	49	bookadda takes slightly different approach authenticates facebook	2
2498	49	mycollegeadda college books	2
2499	49	platforms working similar ecom store	2
2500	49	aberuk good assortment got funded	2
2501	49	junglee part amazon india assortment books	2
2502	49	bookchor varied inventory	2
2503	49	bucketbolt sells mostly academic books	2
2504	49	thecollegestore sells mostly academic books	2
2505	49	tossbooks academic well novels content	2
2506	49	yobooks varied assortment	2
2507	49	infibooks assortment decent	2
2508	49	bibiliofreaks decent varied assortment	2
2509	49	websites may cover exhaustive list pincodes might want check places cover also little wary using probably place cod order	2
2510	49	indiareadscom website allows rent books well buy pay initial deposit return book within stipulated time periods get refund deducting rent amount return book equivalent purchasing book	2
2511	49	recently also came across website http friendsofbookscom sells secondhand books though personally availed services	2
2512	49	everyone today read book someone school college even one preparing competitive exams know prudent often buy new book okay let justify point need read say year going add another kilograms bookshelf buy secondhand copy saving bucks mean want save money	2
2513	49	going alternatives like suggest starter group ecommerce business store second hand new books delhi deliver books every state india also india like indonesia dubai china etc intriguingly offer gamut books belonging beauty personal care school level engineering management competitive exams novels bought easily website also need worry transaction process offer fully secure transaction accepting almost every card net banking cash delivery also available every order get tracking id also email provided order processing	2
2514	49	visit starter group matter reader site wide collection definitely help find get books delivered home	2
2515	49	getting second hand books free cost unbelievable right dream every readers came true mypustak well mypustak online platfrom get desired book free within india want create network readers make india fully educated thus providing pre owned books free visit mypustak explore collection	2
2516	49	happy reading	2
2517	49	hello friends	2
2518	49	books always mentor get knowledge india grown reading books	2
2519	49	finding books looking harder earlier get desired books easily online platforms	2
2520	49	new books used secondhand books also easily available internet purchase	2
2521	49	used books selling trend online growing lots online portals providing secondhand books online customers affordable price	2
2522	49	also surprised purchased used book one online websites books	2
2523	49	tried purchase one book offline market unable find getting response local market approached online platform start searching desired book diary young girl	2
2524	49	searched various platforms like amazon bookchor used book factory kitabay etc	2
2525	49	whereas compared price found cheapest price kitabaycom	2
2526	49	experience good online transaction	2
2527	49	confident making payment new site whereas reached cart transmit single glance	2
2528	49	minutes got email website stating trouble ordering order please feel free call us query concern	2
2529	49	called confirm platform safe make online payment made	2
2530	49	within days like days got book good condition overall experience good well customer care also helpful throughout transaction	2
2531	49	even got confirmation end replacement case issue product	2
2532	49	even packing also awesome surprised got parcel open	2
2533	49	really good experience purchase used book kitabaycom	2
2534	50	promote best selling author hit number one amazon niche categories	2
2535	50	would like tell biggest lie book publishing appears biographies social media profiles almost every working author today word best seller	2
2536	50	new york times list biased though authors buy way onto various national bestseller lists buying books bulk though far insidious title amazon bestseller complete utter nonsense	2
2537	50	happened book industry last years amazon become big dog book world amazon bestseller status come synonymous actual bestseller true prove	2
2538	50	ago put fake book amazon took photo foot uploaded amazon matter hours achieved best seller status complete orange banner everything	2
2539	50	many copies need sell able call mother celebrate newfound authorial achievements three yes total three copies become bestselling author bought two copies	2
2540	50	reason people aspire call bestselling author dramatically increases credibility personal brand establish thought leader able show wrote book market judged better books status symbol one cashes prestige one man oldest pasttimes last acquired coveted title	2
2541	50	partner marketing company called brass check years helped launch legitimate new york times best sellers including several soughtafter spot company helped sell million books advised managed book launches every major publishing house including amazon	2
2542	50	important rules company projects take work authors whose books read guarantee bestseller status say work say yes principles help us avoid gimmicky onehitwonders looking write great books instead looking trick people thinking	2
2543	50	begun feel bit like losing battle authors everywhere days title fake book putting foot reason become utterly exhausted phony authors scam artists charlatans conspire cottage industry built around selling courses instructions hacks quick google search returns dozens bestselling books courses packages schools secrets summits webinars teaching become bestselling author hell guy even promises show bestselling author even book ideas writing skills clue start phase formula	2
2544	50	heart centered media give guaranteed bestseller status payments although let know book sales guaranteed denise cassino promises services forever bestselling author tag open doors otherwise closed jesse krieger bestseller campaign blueprint encourages imagine looking amazon book bestseller lists next author heroes lets know deliver dream peggy mccoll launched perhaps bestsellers teach	2
2545	50	sigh	2
2546	50	used real mark distinction hit bestseller fewer lists fewer authors ebooks pricing across books pretty universal well new york times list prestigious published one form another since national list made debut compiled according reports leading booksellers cities bookstores polled week determine deserved list wall street journal list around since based nielsen bookscan tends focus smaller number categories usa today list also prestigious catchall list	2
2547	50	industry person tell lists problems barely concealed editorial bias bookscan database tabulates book sales inexplicably include amazon ebook sales even possibility manipulation outlined wall street journal article called mystery book sales spike still remain relatively hard crack cases book good enough legitimate publisher publish outsell books past present even paying pocketwe clients sell close copies single week miss landing charts	2
